timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-01-28T19:45:35,codecarbon,05ca54ec-782c-4375-b7f7-f89bccbf93bf,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0014715020006406,3.163260168418117e-10,2.1496811876851045e-07,14.0,0.0,5.552005290985107,4.802311100825642e-09,0,8.42436607766798e-10,5.6447477085924404e-09,France,FRA,occitanie,,,Linux-6.11.0-13-generic-x86_64-with-glibc2.40,3.12.7,2.8.3,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,,,1.4451,43.6046,14.805347442626951,machine,N,1.0
2025-01-28T19:53:52,codecarbon,2dbbc458-cb47-4c1f-aeb6-64c737a6e5a0,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,20.61348275499768,6.273672604956315e-06,3.04348017243e-07,14.0,0.0,5.552005290985107,8.01628556905578e-05,0,3.1789045752300125e-05,0.0001119519014428,France,FRA,occitanie,,,Linux-6.11.0-13-generic-x86_64-with-glibc2.40,3.12.7,2.8.3,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,,,1.4451,43.6046,14.805347442626951,machine,N,1.0
2025-01-28T19:53:58,codecarbon,b331783c-d88c-45f5-905d-40df551b06b5,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.4568124420002275,4.43342148329572e-07,3.043234225271002e-07,14.0,0.0,5.552005290985107,5.665128707773369e-06,0,2.2461857041464003e-06,7.91131441191977e-06,France,FRA,occitanie,,,Linux-6.11.0-13-generic-x86_64-with-glibc2.40,3.12.7,2.8.3,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,,,1.4451,43.6046,14.805347442626951,machine,N,1.0
2025-01-28T19:55:52,codecarbon,dca96e39-c072-4e0a-9778-1eb07eb13e43,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,19.816476089999924,6.031118489984288e-06,3.043486875564016e-07,14.0,0.0,5.552005290985107,7.706345698721634e-05,0,3.056013533213782e-05,0.0001076235923193,France,FRA,occitanie,,,Linux-6.11.0-13-generic-x86_64-with-glibc2.40,3.12.7,2.8.3,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,,,1.4451,43.6046,14.805347442626951,machine,N,1.0
2025-01-28T19:55:57,codecarbon,a1b45687-89fc-499e-9662-46eb880ef4e4,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.6825308900006348,2.076855368641697e-07,3.0428738084510214e-07,14.0,0.0,5.552005290985107,2.6540115000029296e-06,0,1.052077774683801e-06,3.7060892746867305e-06,France,FRA,occitanie,,,Linux-6.11.0-13-generic-x86_64-with-glibc2.40,3.12.7,2.8.3,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,,,1.4451,43.6046,14.805347442626951,machine,N,1.0
2025-01-28T19:56:42,codecarbon,ed55735a-80f7-4998-a389-0ca7b3bcbf01,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,21.10698053500164,6.423879179194275e-06,3.043485622465789e-07,14.0,0.0,5.552005290985107,8.208205335165783e-05,0,3.255024164279736e-05,0.0001146322949944,France,FRA,occitanie,,,Linux-6.11.0-13-generic-x86_64-with-glibc2.40,3.12.7,2.8.3,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,,,1.4451,43.6046,14.805347442626951,machine,N,1.0
2025-01-28T19:56:48,codecarbon,43cfcc09-496a-4852-b292-aefaf0f019e2,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.8897309049971227,2.707511123278764e-07,3.04306741293596e-07,14.0,0.0,5.552005290985107,3.459840552766561e-06,0,1.3716359605166235e-06,4.831476513283185e-06,France,FRA,occitanie,,,Linux-6.11.0-13-generic-x86_64-with-glibc2.40,3.12.7,2.8.3,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,,,1.4451,43.6046,14.805347442626951,machine,N,1.0
2025-01-28T19:57:13,codecarbon,5b8fd98d-d35b-4f8c-88ac-9d1e9a097478,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,21.60708800700013,6.576096541631925e-06,3.043490422911891e-07,14.0,0.0,5.552005290985107,8.402695967555903e-05,0,3.332161081342051e-05,0.0001173485704889,France,FRA,occitanie,,,Linux-6.11.0-13-generic-x86_64-with-glibc2.40,3.12.7,2.8.3,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,,,1.4451,43.6046,14.805347442626951,machine,N,1.0
2025-01-28T19:57:19,codecarbon,0b0401bd-3e31-40fe-bb09-39bc633f3dd1,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.8001860920012405,2.434994900952078e-07,3.043035770419643e-07,14.0,0.0,5.552005290985107,3.111607749443566e-06,0,1.2335713239733003e-06,4.3451790734168666e-06,France,FRA,occitanie,,,Linux-6.11.0-13-generic-x86_64-with-glibc2.40,3.12.7,2.8.3,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,,,1.4451,43.6046,14.805347442626951,machine,N,1.0
2025-01-28T20:04:10,codecarbon,d7a006e2-3bc2-4717-92ad-bdca43cf51b9,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,20.51127428099789,6.242567518712435e-06,3.043481079328011e-07,14.0,0.0,5.552005290985107,7.976537341109684e-05,0,3.16314666237438e-05,0.0001113968400348,France,FRA,occitanie,,,Linux-6.11.0-13-generic-x86_64-with-glibc2.40,3.12.7,2.8.3,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,,,1.4451,43.6046,14.805347442626951,machine,N,1.0
